value,pos
70.11695,15788
70.11695,15789
70.11716,15790
70.11976,15791
70.12052,15792
70.12792,15793
70.13051,15794
70.13589,15795
70.14132,15796
70.1418,15797
70.14194,15798
70.14339,15799
70.14471,15800
70.14511,15801
70.1462,15802
70.15349,15803
70.15699,15804
70.15775,15805
70.16012,15806
70.16074,15807
70.16297,15808
70.16516,15809
70.16667,15810
70.16954,15811
70.17267,15812
70.17315,15813
70.17315,15814
70.17319,15815
70.18088,15816
70.18171,15817
70.1824,15818
70.18483,15819
70.18748,15820
70.18748,15821
70.18748,15822
70.19028,15823
70.19527,15824
70.19938,15825
70.19939,15826
70.20126,15827
70.20131,15828
70.20325,15829
70.20325,15830
70.20325,15831
70.20345,15832
70.204,15833
70.20406,15834
70.20595,15835
70.20853,15836
70.21124,15837
70.21426,15838
70.21617,15839
70.22689,15840
70.22997,15841
70.23241,15842
70.23657,15843
70.23834,15844
70.24031,15845
70.24055,15846
70.24428,15847
70.24637,15848
70.24827,15849
70.25,15850
70.25887,15851
70.25947,15852
70.26188,15853
70.26212,15854
70.26212,15855
70.26325,15856
70.26507,15857
70.26545,15858
70.267,15859
70.2678,15860
70.2678,15861
70.26823,15862
70.26897,15863
70.27053,15864
70.27112,15865
70.27112,15866
70.2724,15867
70.27514,15868
70.27519,15869
70.27653,15870
70.2842,15871
70.29171,15872
70.29943,15873
70.3006,15874
70.30584,15875
70.3093,15876
70.31339,15877
70.31412,15878
70.31445,15879
70.31752,15880
70.31752,15881
70.31835,15882
70.31933,15883
70.32168,15884
70.32272,15885
70.32369,15886
70.32419,15887
70.32426,15888
70.32495,15889
70.32639,15890
70.32917,15891
70.33121,15892
70.33254,15893
70.33903,15894
70.33971,15895
70.33971,15896
70.34093,15897
70.34248,15898
70.34249,15899
70.34333,15900
70.34517,15901
70.34645,15902
70.35403,15903
70.35596,15904
70.35652,15905
70.35652,15906
70.35652,15907
70.36398,15908
70.36546,15909
70.36939,15910
70.37345,15911
70.37896,15912
70.38217,15913
70.38794,15914
70.39024,15915
70.39363,15916
70.39734,15917
70.39833,15918
70.3999,15919
70.40222,15920
70.40321,15921
70.4127,15922
70.4166,15923
70.41667,15924
70.41667,15925
70.41667,15926
70.41667,15927
70.41667,15928
70.41667,15929
70.43227,15930
70.43227,15931
70.43227,15932
70.43737,15933
70.43804,15934
70.43925,15935
70.43926,15936
70.44268,15937
70.44342,15938
70.44772,15939
70.45005,15940
70.45009,15941
70.45291,15942
70.45547,15943
70.45653,15944
70.45823,15945
70.46911,15946
70.47244,15947
70.47737,15948
70.4777,15949
70.4787,15950
70.47978,15951
70.47978,15952
70.48028,15953
70.48028,15954
70.48028,15955
70.4825,15956
70.48374,15957
70.48374,15958
70.48374,15959
70.48558,15960
70.4876,15961
70.48781,15962
70.49325,15963
70.49768,15964
70.50277,15965
70.50277,15966
70.5047,15967
70.50483,15968
70.50661,15969
70.51184,15970
70.51434,15971
70.51761,15972
70.52137,15973
70.52375,15974
70.52574,15975
70.53131,15976
70.53212,15977
70.53325,15978
70.53665,15979
70.53701,15980
70.53774,15981
70.53993,15982
70.53993,15983
70.54303,15984
70.54305,15985
70.54768,15986
70.54768,15987
70.55207,15988
70.55207,15989
70.55491,15990
70.56307,15991
70.56384,15992
70.56708,15993
70.56936,15994
70.57099,15995
70.57277,15996
70.57975,15997
70.58333,15998
70.58737,15999
70.59092,16000
70.59397,16001
70.59607,16002
70.60165,16003
70.60401,16004
70.6088,16005
70.6088,16006
70.60957,16007
70.61017,16008
70.61509,16009
70.61666,16010
70.61763,16011
70.62055,16012
70.62215,16013
70.62215,16014
70.62493,16015
70.62568,16016
70.62568,16017
70.62568,16018
70.62606,16019
70.62606,16020
70.62728,16021
70.62906,16022
70.63162,16023
70.63418,16024
70.63704,16025
70.63899,16026
70.63947,16027
70.63947,16028
70.6414,16029
70.64173,16030
70.64674,16031
70.64675,16032
70.64675,16033
70.64675,16034
70.64675,16035
70.64719,16036
70.64737,16037
70.64737,16038
70.65154,16039
70.65246,16040
70.65264,16041
70.65568,16042
70.66024,16043
70.66224,16044
70.66266,16045
70.66667,16046
70.66667,16047
70.67049,16048
70.67356,16049
70.67387,16050
70.67581,16051
70.68252,16052
70.68424,16053
70.68424,16054
70.6893,16055
70.68982,16056
70.69191,16057
70.69196,16058
70.69259,16059
70.69262,16060
70.69301,16061
70.69392,16062
70.69489,16063
70.69673,16064
70.69778,16065
70.6982,16066
70.70579,16067
70.71426,16068
70.71498,16069
70.72166,16070
70.72495,16071
70.72495,16072
70.72495,16073
70.72775,16074
70.73068,16075
70.73142,16076
70.73482,16077
70.73482,16078
70.7385,16079
70.74123,16080
70.74746,16081
70.7487,16082
70.74975,16083
70.75,16084
70.75,16085
70.75448,16086
70.75664,16087
70.75682,16088
70.76012,16089
70.76039,16090
70.76925,16091
70.77562,16092
70.7765,16093
70.77771,16094
70.78207,16095
70.78402,16096
70.78656,16097
70.79044,16098
70.79054,16099
70.79179,16100
70.79715,16101
70.79715,16102
70.79715,16103
70.79715,16104
70.79715,16105
70.79795,16106
70.80034,16107
70.80045,16108
70.80113,16109
70.80548,16110
70.80791,16111
70.81175,16112
70.81557,16113
70.81567,16114
70.81567,16115
70.81651,16116
70.81902,16117
70.82086,16118
70.82141,16119
70.82242,16120
70.8234,16121
70.82451,16122
70.82708,16123
70.82728,16124
70.82992,16125
70.83048,16126
70.83242,16127
70.83281,16128
70.83281,16129
70.83333,16130
70.83729,16131
70.83787,16132
70.83804,16133
70.84265,16134
70.84354,16135
70.845,16136
70.84587,16137
70.84587,16138
70.84587,16139
70.84628,16140
70.84813,16141
70.84881,16142
70.85061,16143
70.85128,16144
70.85128,16145
70.85128,16146
70.85128,16147
70.85456,16148
70.85456,16149
70.85603,16150
70.85823,16151
70.8587,16152
70.86074,16153
70.86201,16154
70.86205,16155
70.86243,16156
70.86454,16157
70.86544,16158
70.87332,16159
70.87476,16160
70.87479,16161
70.87534,16162
70.87654,16163
70.87742,16164
70.87742,16165
70.87911,16166
70.88038,16167
70.88062,16168
70.88119,16169
70.88339,16170
70.89606,16171
70.90162,16172
70.90227,16173
70.90227,16174
70.90246,16175
70.91267,16176
70.91473,16177
70.91658,16178
70.92297,16179
70.9233,16180
70.92346,16181
70.92449,16182
70.92597,16183
70.92728,16184
70.93013,16185
70.93166,16186
70.93258,16187
70.93322,16188
70.93382,16189
70.93722,16190
70.9378,16191
70.94016,16192
70.94157,16193
70.94465,16194
70.94502,16195
70.94807,16196
70.95007,16197
70.95581,16198
70.95637,16199
70.95678,16200
70.95776,16201
70.96187,16202
70.962,16203
70.96599,16204
70.96606,16205
70.96854,16206
70.96865,16207
70.96924,16208
70.97299,16209
70.97449,16210
70.97525,16211
70.9766,16212
70.97709,16213
70.97987,16214
70.98036,16215
70.98159,16216
70.9822,16217
70.98293,16218
70.98293,16219
70.98293,16220
70.9836,16221
70.9836,16222
70.98505,16223
70.98832,16224
70.99057,16225
70.99326,16226
70.99611,16227
70.99615,16228
70.99727,16229
70.99914,16230
71,16231
71,16232
71,16233
71,16234
71.00282,16235
71.00701,16236
71.00748,16237
71.00783,16238
71.01342,16239
71.01681,16240
71.01744,16241
71.01865,16242
71.01979,16243
71.0255,16244
71.02686,16245
71.03072,16246
71.03125,16247
71.03125,16248
71.03125,16249
71.03646,16250
71.03929,16251
71.04239,16252
71.04629,16253
71.04774,16254
71.05803,16255
71.06024,16256
71.06812,16257
71.0738,16258
71.07796,16259
71.07949,16260
71.07975,16261
71.08044,16262
71.08285,16263
71.08333,16264
71.08638,16265
71.08761,16266
71.08761,16267
71.09047,16268
71.09656,16269
71.09937,16270
71.09937,16271
71.10051,16272
71.1039,16273
71.10745,16274
71.11062,16275
71.11394,16276
71.11454,16277
71.11479,16278
71.11639,16279
71.11639,16280
71.12442,16281
71.1268,16282
71.131,16283
71.13378,16284
71.13816,16285
71.13911,16286
71.14404,16287
71.14652,16288
71.14652,16289
71.14693,16290
71.14775,16291
71.14853,16292
71.1488,16293
71.1491,16294
71.16516,16295
71.16667,16296
71.17141,16297
71.17198,16298
71.17198,16299
71.17318,16300
71.17619,16301
71.17646,16302
71.17681,16303
71.1794,16304
71.18257,16305
71.18388,16306
71.18459,16307
71.18459,16308
71.18711,16309
71.18711,16310
71.18892,16311
71.18985,16312
71.19022,16313
71.19211,16314
71.19685,16315
71.1971,16316
71.19721,16317
71.19752,16318
71.19752,16319
71.20026,16320
71.20042,16321
71.20067,16322
71.20178,16323
71.20226,16324
71.21089,16325
71.21308,16326
71.21633,16327
71.21794,16328
71.21843,16329
71.21887,16330
71.22256,16331
71.22524,16332
71.22725,16333
71.22967,16334
71.23227,16335
71.23254,16336
71.23298,16337
71.23887,16338
71.24113,16339
71.24203,16340
71.24211,16341
71.24429,16342
71.24581,16343
71.24848,16344
71.25,16345
71.25,16346
71.25498,16347
71.25671,16348
71.2601,16349
71.26036,16350
71.2619,16351
71.26268,16352
71.2651,16353
71.26631,16354
71.26995,16355
71.27035,16356
71.27267,16357
71.27267,16358
71.27323,16359
71.27477,16360
71.27494,16361
71.27673,16362
71.286,16363
71.28939,16364
71.28939,16365
71.29141,16366
71.29154,16367
71.29262,16368
71.29285,16369
71.29477,16370
71.29477,16371
71.29812,16372
71.2995,16373
71.2995,16374
71.2995,16375
71.30264,16376
71.30338,16377
71.30418,16378
71.30542,16379
71.30641,16380
71.3083,16381
71.31029,16382
71.31419,16383
71.31627,16384
71.31725,16385
71.32226,16386
71.32232,16387
71.32232,16388
71.32396,16389
71.32755,16390
71.32939,16391
71.33178,16392
71.33205,16393
71.33333,16394
71.33696,16395
71.33777,16396
71.3382,16397
71.33929,16398
71.33978,16399
71.34296,16400
71.34321,16401
71.34556,16402
71.34569,16403
71.34651,16404
71.34695,16405
71.34892,16406
71.34906,16407
71.35086,16408
71.35151,16409
71.35449,16410
71.35558,16411
71.35752,16412
71.35752,16413
71.36159,16414
71.36463,16415
71.36722,16416
71.36742,16417
71.36828,16418
71.36982,16419
71.37096,16420
71.37096,16421
71.37096,16422
71.37182,16423
71.37241,16424
71.37249,16425
71.37354,16426
71.37583,16427
71.37626,16428
71.37828,16429
71.3806,16430
71.38285,16431
71.38536,16432
71.38536,16433
71.3883,16434
71.3883,16435
71.38914,16436
71.3905,16437
71.39099,16438
71.39396,16439
71.39619,16440
71.39656,16441
71.40237,16442
71.40262,16443
71.40447,16444
71.40447,16445
71.40625,16446
71.40992,16447
71.41337,16448
71.41667,16449
71.41667,16450
71.41667,16451
71.42048,16452
71.42115,16453
71.42443,16454
71.42456,16455
71.42602,16456
71.42849,16457
71.43014,16458
71.43129,16459
71.43455,16460
71.43705,16461
71.43802,16462
71.44269,16463
71.44455,16464
71.44537,16465
71.44802,16466
71.44867,16467
71.44872,16468
71.44949,16469
71.45128,16470
71.45384,16471
71.45654,16472
71.46144,16473
71.46531,16474
71.46667,16475
71.46755,16476
71.46867,16477
71.47341,16478
71.47396,16479
71.47477,16480
71.48035,16481
71.48069,16482
71.48551,16483
71.48825,16484
71.49214,16485
71.49409,16486
71.49689,16487
71.49839,16488
71.5,16489
71.50732,16490
71.5076,16491
71.50934,16492
71.51176,16493
71.51524,16494
71.51524,16495
71.51524,16496
71.51536,16497
71.51536,16498
71.52401,16499
71.52409,16500
71.52409,16501
71.52409,16502
71.52615,16503
71.52618,16504
71.52891,16505
71.53117,16506
71.53128,16507
71.54818,16508
71.55232,16509
71.55252,16510
71.55276,16511
71.55861,16512
71.55895,16513
71.56302,16514
71.56376,16515
71.56395,16516
71.56557,16517
71.57578,16518
71.57678,16519
71.57762,16520
71.57762,16521
71.57762,16522
71.57762,16523
71.57762,16524
71.57762,16525
71.57987,16526
71.58643,16527
71.59282,16528
71.60059,16529
71.60422,16530
71.60428,16531
71.60627,16532
71.60971,16533
71.61081,16534
71.61163,16535
71.61375,16536
71.6143,16537
71.6145,16538
71.61794,16539
71.62496,16540
71.62496,16541
71.62524,16542
71.62864,16543
71.63294,16544
71.63485,16545
71.63638,16546
71.63667,16547
71.64094,16548
71.64723,16549
71.64757,16550
71.64766,16551
71.6482,16552
71.65105,16553
71.65166,16554
71.6519,16555
71.652,16556
71.65448,16557
71.65463,16558
71.65463,16559
71.65463,16560
71.65463,16561
71.65776,16562
71.6603,16563
71.66223,16564
71.66253,16565
71.66332,16566
71.66384,16567
71.66667,16568
71.67565,16569
71.6832,16570
71.68394,16571
71.68394,16572
71.68394,16573
71.68409,16574
71.68655,16575
71.68872,16576
71.68872,16577
71.68872,16578
71.68933,16579
71.69319,16580
71.69331,16581
71.69844,16582
71.70082,16583
71.70383,16584
71.7043,16585
71.70823,16586
71.71383,16587
71.71646,16588
71.72016,16589
71.72212,16590
71.72823,16591
71.72961,16592
71.73301,16593
71.74475,16594
71.74475,16595
71.74488,16596
71.74614,16597
71.74787,16598
71.75,16599
71.75674,16600
71.75792,16601
71.75866,16602
71.76054,16603
71.76282,16604
71.76748,16605
71.77,16606
71.7701,16607
71.77264,16608
71.77423,16609
71.77541,16610
71.7763,16611
71.77821,16612
71.78023,16613
71.78093,16614
71.78093,16615
71.78429,16616
71.79155,16617
71.7917,16618
71.79182,16619
71.7919,16620
71.80742,16621
71.81064,16622
71.81092,16623
71.81092,16624
71.81282,16625
71.81436,16626
71.81605,16627
71.81646,16628
71.81888,16629
71.82051,16630
71.8208,16631
71.82605,16632
71.82751,16633
71.8293,16634
71.83333,16635
71.83333,16636
71.83333,16637
71.83333,16638
71.83705,16639
71.83705,16640
71.84266,16641
71.84316,16642
71.84316,16643
71.84316,16644
71.84316,16645
71.84843,16646
71.85098,16647
71.85241,16648
71.85322,16649
71.85451,16650
71.85577,16651
71.8603,16652
71.86482,16653
71.87154,16654
71.87464,16655
71.87518,16656
71.8776,16657
71.87764,16658
71.8778,16659
71.88064,16660
71.88084,16661
71.88693,16662
71.88984,16663
71.89223,16664
71.89223,16665
71.89223,16666
71.89223,16667
71.89223,16668
71.89648,16669
71.89665,16670
71.89665,16671
71.89707,16672
71.90102,16673
71.90167,16674
71.90262,16675
71.90513,16676
71.91258,16677
71.91515,16678
71.91562,16679
71.91562,16680
71.9205,16681
71.92381,16682
71.92419,16683
71.92462,16684
71.9265,16685
71.9284,16686
71.9284,16687
71.9284,16688
71.9284,16689
71.93109,16690
71.93195,16691
71.9345,16692
71.9346,16693
71.9373,16694
71.93779,16695
71.93861,16696
71.93861,16697
71.93913,16698
71.9394,16699
71.94345,16700
71.95132,16701
71.95357,16702
71.95593,16703
71.95881,16704
71.95905,16705
71.96721,16706
71.97175,16707
71.97319,16708
71.97442,16709
71.97555,16710
71.97555,16711
71.97851,16712
71.98306,16713
71.98645,16714
71.98988,16715
71.99045,16716
71.99266,16717
71.99314,16718
71.99349,16719
71.99452,16720
71.99469,16721
71.99487,16722
71.99674,16723
71.99835,16724
71.99952,16725
71.99955,16726
72,16727
72,16728
72,16729
72,16730
72.00475,16731
72.00485,16732
72.00685,16733
72.0124,16734
72.01494,16735
72.01548,16736
72.01711,16737
72.029,16738
72.03117,16739
72.03117,16740
72.03117,16741
72.03412,16742
72.03412,16743
72.03423,16744
72.03585,16745
72.04207,16746
72.0428,16747
72.04807,16748
72.04956,16749
72.05215,16750
72.05228,16751
72.05242,16752
72.05242,16753
72.05332,16754
72.05494,16755
72.05835,16756
72.05835,16757
72.06353,16758
72.06553,16759
72.07099,16760
72.07351,16761
72.07951,16762
72.081,16763
72.08187,16764
72.08333,16765
72.09094,16766
72.09232,16767
72.09265,16768
72.09275,16769
72.09368,16770
72.09881,16771
72.10204,16772
72.10243,16773
72.10349,16774
72.1037,16775
72.10449,16776
72.10544,16777
72.1057,16778
72.10602,16779
72.11132,16780
72.11144,16781
72.11146,16782
72.11146,16783
72.1153,16784
72.1153,16785
72.1182,16786
72.12143,16787
72.12292,16788
72.12516,16789
72.1291,16790
72.13035,16791
72.13139,16792
72.13215,16793
72.13368,16794
72.1355,16795
72.13833,16796
72.13834,16797
72.13849,16798
72.14245,16799
72.14378,16800
72.14415,16801
72.14415,16802
72.14415,16803
72.14416,16804
72.14686,16805
72.148,16806
72.15012,16807
72.15472,16808
72.15494,16809
72.15703,16810
72.15716,16811
72.16154,16812
72.16237,16813
72.16251,16814
72.16291,16815
72.16502,16816
72.16545,16817
72.16545,16818
72.16545,16819
72.16625,16820
72.16667,16821
72.16667,16822
72.17649,16823
72.17751,16824
72.17954,16825
72.18023,16826
72.18463,16827
72.18482,16828
72.18515,16829
72.18672,16830
72.18676,16831
72.18893,16832
72.19537,16833
72.19628,16834
72.19722,16835
72.20273,16836
72.20282,16837
72.20614,16838
72.21117,16839
72.21397,16840
72.21426,16841
72.21869,16842
72.21974,16843
72.21974,16844
72.22598,16845
72.22658,16846
72.22687,16847
72.22701,16848
72.22702,16849
72.22713,16850
72.23215,16851
72.23365,16852
72.23365,16853
72.23643,16854
72.23902,16855
72.24114,16856
72.24138,16857
72.24138,16858
72.24846,16859
72.25,16860
72.25,16861
72.25,16862
72.25,16863
72.25,16864
72.25,16865
72.25358,16866
72.25392,16867
72.25478,16868
72.25478,16869
72.25478,16870
72.2564,16871
72.26084,16872
72.26451,16873
